directory,directory_path,directory_depth,file_name,file_path,file_size,file_extension,mime_type,lines_of_code,complexity_score,functions_classes_count,imports_count,patterns_count,last_modified
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0038_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0038_snapshot.json,100483,.json,application/json,3927,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0039_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0039_snapshot.json,101723,.json,application/json,3973,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0040_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0040_snapshot.json,102782,.json,application/json,4012,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0041_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0041_snapshot.json,104029,.json,application/json,4059,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0042_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0042_snapshot.json,104367,.json,application/json,4071,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0043_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0043_snapshot.json,104693,.json,application/json,4085,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0044_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0044_snapshot.json,104530,.json,application/json,4078,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0045_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0045_snapshot.json,104677,.json,application/json,4084,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0046_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0046_snapshot.json,104830,.json,application/json,4090,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0047_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0047_snapshot.json,104987,.json,application/json,4096,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0048_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0048_snapshot.json,105016,.json,application/json,4097,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0049_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0049_snapshot.json,111690,.json,application/json,4332,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0050_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0050_snapshot.json,111883,.json,application/json,4339,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0051_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0051_snapshot.json,112054,.json,application/json,4346,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0052_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0052_snapshot.json,112208,.json,application/json,4352,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0053_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0053_snapshot.json,112392,.json,application/json,4359,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0054_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0054_snapshot.json,112380,.json,application/json,4359,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0055_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0055_snapshot.json,112320,.json,application/json,4359,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0056_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0056_snapshot.json,113931,.json,application/json,4423,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0057_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0057_snapshot.json,114547,.json,application/json,4444,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0058_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0058_snapshot.json,114702,.json,application/json,4450,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0059_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0059_snapshot.json,114703,.json,application/json,4450,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0060_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0060_snapshot.json,114703,.json,application/json,4450,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0061_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0061_snapshot.json,115955,.json,application/json,4478,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0062_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0062_snapshot.json,115996,.json,application/json,4478,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0063_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0063_snapshot.json,115996,.json,application/json,4478,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0064_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0064_snapshot.json,116177,.json,application/json,4485,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0065_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0065_snapshot.json,116193,.json,application/json,4485,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0066_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0066_snapshot.json,130663,.json,application/json,5036,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0067_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0067_snapshot.json,130823,.json,application/json,5042,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0068_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0068_snapshot.json,132672,.json,application/json,5118,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0069_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0069_snapshot.json,132692,.json,application/json,5119,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0070_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0070_snapshot.json,132875,.json,application/json,5126,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0071_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0071_snapshot.json,133034,.json,application/json,5132,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0072_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0072_snapshot.json,133024,.json,application/json,5132,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0073_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0073_snapshot.json,133207,.json,application/json,5138,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0074_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0074_snapshot.json,133205,.json,application/json,5138,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0075_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0075_snapshot.json,133358,.json,application/json,5144,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0076_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0076_snapshot.json,133511,.json,application/json,5150,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0077_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0077_snapshot.json,133675,.json,application/json,5156,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0078_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0078_snapshot.json,133857,.json,application/json,5163,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0079_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0079_snapshot.json,138886,.json,application/json,5354,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0080_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0080_snapshot.json,138724,.json,application/json,5348,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0081_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0081_snapshot.json,138565,.json,application/json,5342,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0082_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0082_snapshot.json,139065,.json,application/json,5361,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0083_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0083_snapshot.json,139087,.json,application/json,5362,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0084_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0084_snapshot.json,139258,.json,application/json,5369,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0085_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0085_snapshot.json,139646,.json,application/json,5383,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0086_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0086_snapshot.json,139644,.json,application/json,5383,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0087_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0087_snapshot.json,140240,.json,application/json,5407,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0088_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0088_snapshot.json,145679,.json,application/json,5617,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0089_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0089_snapshot.json,147747,.json,application/json,5697,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0090_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0090_snapshot.json,147944,.json,application/json,5704,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0091_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0091_snapshot.json,148113,.json,application/json,5711,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0092_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0092_snapshot.json,148269,.json,application/json,5717,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0093_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0093_snapshot.json,148305,.json,application/json,5718,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0094_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0094_snapshot.json,148820,.json,application/json,5737,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0095_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0095_snapshot.json,151167,.json,application/json,5826,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0096_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0096_snapshot.json,151168,.json,application/json,5826,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0097_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0097_snapshot.json,151167,.json,application/json,5826,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0098_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0098_snapshot.json,151304,.json,application/json,5832,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0099_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0099_snapshot.json,151690,.json,application/json,5848,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0100_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0100_snapshot.json,152052,.json,application/json,5862,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0101_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0101_snapshot.json,159294,.json,application/json,6122,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0102_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0102_snapshot.json,159505,.json,application/json,6129,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0103_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0103_snapshot.json,159740,.json,application/json,6136,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0104_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0104_snapshot.json,159933,.json,application/json,6143,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0105_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0105_snapshot.json,167198,.json,application/json,6418,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,0106_snapshot.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\0106_snapshot.json,167357,.json,application/json,6424,6,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,_journal.json,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\_journal.json,15589,.json,application/json,755,3,0,0,0,2025-08-28T21:21:28
meta,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta,5,_journal.json.backup,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\drizzle\meta\_journal.json.backup,11339,.backup,application/octet-stream,552,55,0,0,1,2025-08-28T21:21:28
hooks,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks,4,use-keyboard-nav.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks\use-keyboard-nav.tsx,3007,.tsx,application/octet-stream,118,13,0,0,1,2025-08-28T21:21:28
hooks,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks,4,use-mobile.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks\use-mobile.tsx,563,.tsx,application/octet-stream,17,2,0,0,1,2025-08-28T21:21:28
hooks,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks,4,useLocalStorage.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\hooks\useLocalStorage.tsx,1091,.tsx,application/octet-stream,30,3,0,0,1,2025-08-28T21:21:28
lib,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib,4,auth-client.ts,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib\auth-client.ts,388,.ts,video/vnd.dlna.mpeg-tts,16,0,0,1,2,2025-08-28T21:21:28
lib,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib,4,languages.ts,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib\languages.ts,1266,.ts,video/vnd.dlna.mpeg-tts,28,0,0,0,1,2025-08-28T21:21:28
lib,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib,4,slug.ts,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib\slug.ts,275,.ts,video/vnd.dlna.mpeg-tts,12,1,1,1,2,2025-08-28T21:21:28
lib,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib,4,utils.ts,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\lib\utils.ts,1222,.ts,video/vnd.dlna.mpeg-tts,36,6,4,2,2,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,index.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\index.tsx,15599,.tsx,application/octet-stream,485,51,0,0,2,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,invitation.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\invitation.tsx,9121,.tsx,application/octet-stream,346,37,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,register.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\register.tsx,7602,.tsx,application/octet-stream,280,29,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,reset-password.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\reset-password.tsx,5083,.tsx,application/octet-stream,191,20,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,send-reset-password.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\send-reset-password.tsx,4167,.tsx,application/octet-stream,153,16,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,swagger.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\swagger.tsx,2685,.tsx,application/octet-stream,106,11,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,_app.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\_app.tsx,1916,.tsx,application/octet-stream,70,7,0,0,2,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,_document.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\_document.tsx,332,.tsx,application/octet-stream,14,1,0,0,1,2025-08-28T21:21:28
pages,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages,4,_error.tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\_error.tsx,2950,.tsx,application/octet-stream,97,10,0,0,1,2025-08-28T21:21:28
accept-invitation,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\accept-invitation,5,[accept-invitation].tsx,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\accept-invitation\[accept-invitation].tsx,668,.tsx,application/octet-stream,25,3,0,0,1,2025-08-28T21:21:28
api,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\api,5,health.ts,C:\Users\Hp\Desktop\quantum-nlp-service\dokploy-canary\apps\dokploy\pages\api\health.ts,197,.ts,video/vnd.dlna.mpeg-tts,7,0,1,1,2,2025-08-28T21:21:28
